episode_url
https://podcasts.apple.com/us/podcast/a-guy-walks-into-a-chadd-conference-and-so-should-you/id312831485?i=1000120817792
https://podcasts.apple.com/us/podcast/adhd-is-depressing-but-it-doesnt-have-to-be/id312831485?i=1000092235565
https://podcasts.apple.com/us/podcast/awareness-honesty-and-willingness-the-three-keys/id312831485?i=1000160761940
https://podcasts.apple.com/us/podcast/be-willing-to-let-it-be-a-process/id312831485?i=1000094025333
https://podcasts.apple.com/us/podcast/change-more-pieces-to-turn-the-momentum/id312831485?i=1000104324321
https://podcasts.apple.com/us/podcast/complex-problems-require-sophisticated-thinking/id312831485?i=1000122954229
https://podcasts.apple.com/us/podcast/create-good-luck/id312831485?i=1000319074633
https://podcasts.apple.com/us/podcast/does-treatment-give-you-greater-free-will/id312831485?i=1000092638396
https://podcasts.apple.com/us/podcast/earn-more-free-passes/id312831485?i=1000110379945
https://podcasts.apple.com/us/podcast/episode-100-gratitude/id312831485?i=1000111201722
https://podcasts.apple.com/us/podcast/fear-of-failure/id312831485?i=1000314567588
https://podcasts.apple.com/us/podcast/good-ideas-are-just-good-ideas/id312831485?i=1000119897447
https://podcasts.apple.com/us/podcast/improve-your-mental-stamina-the-chocolate-chip-cookie/id312831485?i=1000108264567
https://podcasts.apple.com/us/podcast/interview-with-comedian-dave-kinney/id312831485?i=1000269734136
https://podcasts.apple.com/us/podcast/interview-with-jennifer-koretsky-virtual-adhd-conference/id312831485?i=1000097246325
https://podcasts.apple.com/us/podcast/is-it-your-adhd-or-you/id312831485?i=1000091346508
https://podcasts.apple.com/us/podcast/neurology-matters-but-psychology-matters-more/id312831485?i=1000138033214
https://podcasts.apple.com/us/podcast/small-slips-big-problems-small-changes-big-benefits/id312831485?i=1000093139248
https://podcasts.apple.com/us/podcast/the-crucial-difference-between-facts-and-opinions/id312831485?i=1000236728710
https://podcasts.apple.com/us/podcast/the-importance-of-paying-attention-to-sex/id312831485?i=1000256576129
https://podcasts.apple.com/us/podcast/the-psychology-of-medication/id312831485?i=1000091850169
https://podcasts.apple.com/us/podcast/the-real-lessons-learned-from-the-chadd-conference/id312831485?i=1000124931105
https://podcasts.apple.com/us/podcast/the-vice-episode/id312831485?i=1000102383808
https://podcasts.apple.com/us/podcast/what-are-your-favorite-lies/id312831485?i=1000093701470
https://podcasts.apple.com/us/podcast/youd-have-to-be-crazy-to-not-feel-crazy/id312831485?i=1000109289755
