episode_url
https://podcasts.apple.com/us/podcast/create-good-luck/id312831485?i=1000319074633
https://podcasts.apple.com/us/podcast/fear-of-failure/id312831485?i=1000314567588
https://podcasts.apple.com/us/podcast/interview-with-comedian-dave-kinney/id312831485?i=1000269734136
https://podcasts.apple.com/us/podcast/the-importance-of-paying-attention-to-sex/id312831485?i=1000256576129
https://podcasts.apple.com/us/podcast/the-crucial-difference-between-facts-and-opinions/id312831485?i=1000236728710
https://podcasts.apple.com/us/podcast/awareness-honesty-and-willingness-the-three-keys/id312831485?i=1000160761940
https://podcasts.apple.com/us/podcast/neurology-matters-but-psychology-matters-more/id312831485?i=1000138033214
https://podcasts.apple.com/us/podcast/the-real-lessons-learned-from-the-chadd-conference/id312831485?i=1000124931105
